0	2.4554713347964294
1	1.5631686232522324
2	1.346944813466033
3	1.2533953717303865
4	1.2552037789730575
5	0.9528079323796176
6	1.1713596752702398
7	1.050636880196531
8	1.391313742235649
9	1.7138347679788863
10	0.8798669147843631
11	1.2807038508075856
12	1.2913865833622213
13	1.4115499913297782
14	1.2772900675841017
15	1.1185803906826737
16	1.8631101560984753
17	1.254929178021516
18	1.4580905075913368
19	0.9912024658624288
20	1.4023342213874468
21	1.394323660947911
22	1.0612332639202342
23	1.4703013384979653
24	1.2903340119353934
25	1.9977905668977223
26	1.3371665874251382
27	1.5246636492131127
28	2.3327715037804895
29	1.6539279054127045
30	1.4702938168126183
31	1.3842624202648777
32	1.3069103276009146
33	1.6060727837017819
34	1.6449376756868934
35	1.2744293058908727
36	1.430628796913473
37	1.4414027788348804
38	1.3067008074375979
39	1.3638882778405947
40	1.470789827473376
41	1.6209935121866579
42	1.4099357100454761
43	2.2112318968577043
44	1.4910355489019342
45	1.2841565171098914
46	1.5265845511495346
47	1.4861906303977017
48	1.155951589598852
49	1.4053546315842202
50	1.2952864348183257
51	1.7104985011399125
52	1.2686773546948351
53	1.5512216294359877
54	1.6766446295389854
55	1.1293057328524598
56	1.0628869062287656
57	1.3499836837590564
58	1.40567767917443
59	1.9433286920609083
60	1.9562218750615894
61	1.2122936809315688
62	1.3103031062526667
63	1.5256587106349189
64	1.9437357849113894
65	2.3889317127225635
66	1.300296464316551
67	1.9403036888126268
68	1.3125392004995675
69	1.863918583437532
70	1.3296571817396758
71	1.1317293073745054
72	1.4280672041768734
73	1.2897090272449343
74	1.4277021219347241
75	1.1395035759455934
76	1.47938627854271
77	1.2151608286213955
78	1.315385047044272
79	1.5432337872311872
80	1.3425427657519144
81	1.3233114670842405
82	2.205807406494743
83	1.2974197355408081
84	1.5186484647569887
85	1.4926760605911806
86	1.344359281385573
87	1.2796133193581793
88	1.4028896114719926
89	1.4074390667959356
90	1.2879652667460986
91	1.3340791322648335
92	2.2751194009481654
93	1.9518110960957338
94	1.1789396538874755
95	1.0443726513256886
96	1.271798851806943
97	1.2438191793531161
98	1.7060943787374447
99	1.3309024527760216
100	1.360557649246594
101	1.1962198596088496
102	1.452432982014394
103	1.4336463792673166
104	1.7924432832091926
105	1.399383617608638
106	1.0528199828055815
107	2.1943419818988192
108	1.2387794036002115
109	1.9483422811633997
110	1.3556181605354738
111	1.4136808969744914
112	1.371777975919708
113	1.209115408130646
114	1.5375765559320471
115	2.2517055706110947
116	1.1732176217382098
117	1.3460765598891116
118	1.193449433011203
119	1.3808679430379545
120	1.383962315685166
121	2.5777956122334453
122	1.3624899932719903
123	1.1742358478111343
124	1.5835154748190263
125	1.5206227841637996
126	1.0605219551050595
127	1.2514444623184797
128	1.1367135134309387
129	2.570632348452384
130	1.1935047772332472
131	2.2158711160607156
132	1.3246406148811214
133	1.6065613852844187
134	1.3790078129545749
135	1.4397297083508338
136	1.3602128238523012
137	1.230716829973571
138	1.3657225217842768
139	1.857540067443734
140	1.298553312160758
141	1.2146521999316875
142	2.5230690516881285
143	1.3673683481798533
144	1.2389815462000746
145	1.0229271217433569
146	1.2557388095346056
147	2.0545259117618113
148	2.8596695358028157
149	1.359367243549983
150	1.4599284467850269
151	1.6930956727525226
152	1.3720401494321175
153	1.5937506137423225
154	1.5885880198410678
155	1.2439959066818416
156	1.3794331949221725
157	1.0934563577129104
158	1.381223749204214
159	1.363777242048493
160	1.3377340333371868
161	1.303601426306717
162	1.6459909587226287
163	1.3890765481201548
164	1.4526632048232313
165	1.2526778896132869
166	1.4119462237971008
167	1.076250471271115
168	1.7130369985562555
169	1.7607782976421662
170	1.4100033112392552
171	1.4424394422185083
172	1.2659002113565974
173	1.0861539071542765
174	1.436643515707434
175	1.9085507180100174
176	1.3389651122942166
177	1.4604864996992637
178	1.6749875151418872
179	1.1805964634850645
180	1.9588177313180095
181	1.5121992122340848
182	1.3999508904945868
183	1.2569510038752156
184	1.3751469951880497
185	1.2105424168670496
186	1.3762253916231932
187	1.0881083987352869
188	1.189452977938417
189	1.5638205987409033
190	1.4653471764664978
191	2.4363590566442035
192	1.355436039601398
193	1.0248104979100312
194	1.5394097685904433
195	1.2792896548729142
196	1.5284138360644313
197	1.4343976441725492
198	0.8516660693850743
199	1.4236463078444095
200	1.1456567804534168
201	2.333662230261184
202	1.410201568672448
203	1.3907486416622985
204	1.5927032250213828
205	1.542291901011982
206	1.226250573463462
207	1.5079957228470855
208	1.3816556259913921
209	1.404152835698411
210	1.7259896444761078
211	1.505857964158169
212	1.3753697578895119
213	1.1759519655687907
214	1.5202813312268018
215	1.3145905944801102
216	1.6574221075151852
217	1.1632588447113084
218	1.3898388520503215
219	1.5484386675787336
220	1.6557845750407698
221	1.3303912302355547
222	1.630866131843732
223	1.246833110535882
224	1.728537957193373
225	1.4174835549243583
226	1.2468123524178216
227	1.3205485906875454
228	1.487534113397723
229	1.3531744188725143
230	1.285790772333869
231	2.6706926079003233
232	1.207645477954791
233	1.262851547871085
234	1.2217432801174568
235	1.3912125453969646
236	1.5145863727901028
237	1.1061851948565415
238	1.3748292135417302
239	1.5474187395729873
240	1.2216366502487066
241	1.6338697888605846
242	1.0130626938600955
243	1.4473494171516657
244	1.4522942137930464
245	1.2329475638184115
246	1.3253818040797298
247	1.9451254232272128
248	1.4431844292467664
249	1.7239742722310314
250	1.3733360292046908
251	1.5280437634911552
252	1.0308085528713276
253	1.248157871091518
254	1.3083703221372027
255	1.1249160205592517
256	1.9088962993783052
257	2.739895473354039
258	1.5689751779834087
259	1.1427521151849365
260	1.3197643785337108
261	1.8123222648835582
262	1.332051001247583
263	1.2878722617049296
264	1.3594561688776068
265	1.4426386886166336
266	1.0652395705923996
267	1.2579986551015057
268	1.595210193033485
269	2.1418411685986696
270	1.3332163227792602
271	1.5160135911017967
272	1.0238348386766074
273	1.2286431330298333
274	2.5733220323062733
275	1.488523058735931
276	1.6105831558046049
277	0.9484340073901768
278	1.2761798541585456
279	2.2612524726945744
280	1.6047350576347876
281	2.1443756554849362
282	1.442203465920653
283	1.251564802607893
284	1.2832903068040424
285	2.346625618272597
286	1.5729305053950189
287	1.592341047144302
288	1.5194100755003825
289	1.4166059750321944
290	1.4000325668566833
291	1.210991482884846
292	1.557321709750309
293	0.9135424898909933
294	1.4014733144880571
295	1.5045871495736722
296	1.4852133032319101
297	1.4131157863515298
298	2.283884424347025
299	1.6446548193361272
300	1.2557628832451573
301	1.3988089253174578
302	1.6574872869423423
303	1.3140110207436424
304	2.258389595896617
305	2.2433984592483553
306	1.3087205193254074
307	0.8813007248472975
308	1.5595492690394182
309	1.238286993548616
310	1.233226637965477
311	1.4415984745456722
312	1.5769275639871503
313	1.230239672510834
314	1.1252294851866096
315	1.3984661481468619
316	1.2160293608623678
317	1.3913515263547442
318	1.0605297903638602
319	1.4004206184871217
320	1.4536159702922418
321	1.2390967376116326
322	1.4667186451206466
323	1.4518698927350076
324	1.6818029747091225
325	1.115382359932972
326	2.4479997446501263
327	1.2141249913782013
328	1.2108885919890702
329	1.439439583214763
330	2.233794784698145
331	1.3061608513243095
332	1.4692770286509282
333	1.4847492616433526
334	1.5063170741997665
335	1.7597618972657751
336	2.3956526076699145
337	2.4242030468381834
338	1.2746104107412004
339	1.8224868137902657
340	1.679388283000018
341	2.4512487143767485
342	1.4741692110242477
343	1.2815006871811025
344	1.1665243043343914
345	1.4870062893369844
346	1.311923316579493
347	1.2343582604543668
348	1.4784285848406005
349	1.3782727713252398
350	1.1360382456527176
351	1.8022054104783913
352	1.6986473203934616
353	1.3301102531508617
354	0.9642454237162519
355	1.5910060359333953
356	1.2128559286658718
357	1.364157741710239
358	1.276034403439084
359	1.6761843032044368
360	1.2180174829058457
361	1.2328113108825534
362	1.553269041483858
363	1.3476979767793553
364	1.2667135820827342
365	1.3172419671744398
366	1.5860720657342595
367	1.2887279436634875
368	1.151496836482471
369	1.7839916335612083
370	1.2253465608572454
371	1.6874478692638815
372	1.631115950750205
373	2.3969477056653954
374	1.6267621584799223
375	1.091710334409352
376	2.3066614289827876
377	1.2930387076525636
378	1.137591995149057
379	1.2385643667820991
380	1.6896063616836015
381	1.1215074219475767
382	1.371733996752155
383	1.7503083655898657
384	1.1319590950555152
385	1.216585704242861
386	1.4932942908278153
387	2.3075358673552455
388	1.375107636264113
389	1.26724622617656
390	1.625672552960438
391	1.4243713289338495
392	1.2148594451961556
393	1.1350288585945332
394	1.817475815768982
395	1.4972955333574034
396	1.810973256703638
397	1.4318906013904176
398	1.7253078093160503
399	2.6605561651011094
400	1.9572246328007927
401	1.342848848380284
402	2.201631307888514
403	2.178887570404517
404	1.505250400873556
405	1.2229571879825705
406	1.212125416893976
407	1.4597416966997587
408	1.2123275014547077
409	1.5988582687221153
410	1.4916051711452576
411	1.3938672801853917
412	1.3328423655361972
413	1.4396007370781088
414	1.3180200550210408
415	1.5855168636919776
416	1.1625206420139589
417	1.086396884958774
418	1.5405948854971099
419	2.6867162096919603
420	1.4036083865963291
421	1.592484032360691
422	1.294453858178076
423	1.2380178708047138
424	1.055171379553985
425	1.2021267422564816
426	1.2586509335043397
427	1.4792555029558945
